id,title,url,author,status,created_at,updated_at,published_at,featured,tags,post_access,email_recipients,newsletter_name,sends,opens,clicks,signups,paid_conversions,feedback_more_like_this,feedback_less_like_this
673b65b1a876a10001d8f525,Utilise ces Prompts IA pour effectuer des recherches sur tes Persona et analyser ton Marché,https://blog.captainmarketing.io/prompts-ia-analyse-marche/,Stéphane Truphème,published and emailed,2024-11-18T16:05:05.000Z,2024-12-31T17:39:44.000Z,2024-11-18T16:26:04.000Z,false,"IA Marketing, Persona Marketing",Public,All subscribers,Captain Marketing,15,8,1,0,0,,
673a1362a876a10001d8f4fb,La règle des 3% de Virgil Abloh ou comment booster ta créativité en content marketing ?,https://blog.captainmarketing.io/regle-3-pourcent-virgil-abloh/,Stéphane Truphème,published only,2024-11-17T16:01:38.000Z,2024-11-17T16:12:43.000Z,2024-11-17T16:12:43.000Z,false,"Astuces Actionnables, Génération d'audience, Travailler en Liberté 🕺🏻",Public,,,,,,1,0,,
6738c5f1a876a10001d8f492,5 formats de contenu à considérer sérieusement,https://blog.captainmarketing.io/5-formats-contenu-viral-reseaux-sociaux/,Stéphane Truphème,published and emailed,2024-11-16T16:18:57.000Z,2024-11-16T16:28:29.000Z,2024-11-16T16:28:29.000Z,false,"Astuces Actionnables, Génération d'audience, Travailler en Liberté 🕺🏻",Public,All subscribers,Captain Marketing,14,7,1,0,0,,
6730d5433f0dd90001134081,Cette AD est un chef-d'œuvre marketing,https://blog.captainmarketing.io/masterpiece-marketing/,Stéphane Truphème,published and emailed,2024-11-10T15:46:11.000Z,2025-01-25T12:47:27.000Z,2024-11-11T08:23:08.000Z,false,Astuces Actionnables,Public,All subscribers,Captain Marketing,15,5,0,0,0,,
672a1d819211790001c5950c,Comment transformer 1 contenu en 10 contenus ?,https://blog.captainmarketing.io/creation-contenu-1-10/,Stéphane Truphème,published and emailed,2024-11-05T13:28:33.000Z,2025-01-25T12:47:14.000Z,2024-11-05T14:36:06.000Z,false,"Travailler en Liberté 🕺🏻, Astuces Actionnables",Public,All subscribers,Captain Marketing,15,5,1,0,0,,
67223fc0d25a3800019b33a4,10 Principes Simples Pour Améliorer Ton Travail,https://blog.captainmarketing.io/ameliorer-son-travail/,Stéphane Truphème,published and emailed,2024-10-30T14:16:32.000Z,2025-01-25T12:47:02.000Z,2024-10-30T17:48:41.000Z,false,"Travailler en Liberté 🕺🏻, Astuces Actionnables",Public,All subscribers,Captain Marketing,15,7,1,0,0,,
6718b01a20033f0001d601ad,Monopole Personnel : Comment Devenir Unique sur son Marché ?,https://blog.captainmarketing.io/monopole-personnel/,Stéphane Truphème,published and emailed,2024-10-23T08:13:14.000Z,2024-11-29T17:53:29.000Z,2024-10-23T17:13:48.000Z,false,"Travailler en Liberté 🕺🏻, Astuces Actionnables",Public,All subscribers,Captain Marketing,15,7,1,0,0,,
670aaa080ccacd0001c13f98,Framework ELMR : Ton Arme Secrète pour Vendre Plus,https://blog.captainmarketing.io/framework-elmr/,Stéphane Truphème,published and emailed,2024-10-12T16:55:36.000Z,2024-11-29T17:53:09.000Z,2024-10-15T17:01:28.000Z,false,Astuces Actionnables,Public,All subscribers,Captain Marketing,14,4,1,1,0,,
67026eb2fa08300001f18177,Comment trouver des idées de contenus et devenir créatif ?,https://blog.captainmarketing.io/idee-contenu/,Stéphane Truphème,published and emailed,2024-10-06T11:04:18.000Z,2024-11-29T17:53:00.000Z,2024-10-06T12:18:21.000Z,false,"Astuces Actionnables, Génération d'audience, Travailler en Liberté 🕺🏻",Public,All subscribers,Captain Marketing,14,4,1,0,0,,
66fd1982bcd8f9000104a163,Comment augmenter la valeur perçue de ton offre ?,https://blog.captainmarketing.io/valeur-percue/,Stéphane Truphème,published and emailed,2024-10-02T09:59:30.000Z,2024-11-29T17:52:38.000Z,2024-10-02T10:47:25.000Z,false,"Astuces Actionnables, Tunnel de Vente",Public,All subscribers,Captain Marketing,15,8,1,0,0,,
66e6acced28903000117f879,Tu n’as pas besoin d’être extraverti pour réussir sur le Web,https://blog.captainmarketing.io/introverti-web/,Stéphane Truphème,published and emailed,2024-09-15T09:45:50.000Z,2024-11-05T14:37:49.000Z,2024-09-17T09:48:50.000Z,false,"Travailler en Liberté 🕺🏻, Astuces Actionnables",Public,All subscribers,Captain Marketing,15,5,1,0,0,,
66cb4dc35cc67e0001e16138,7 Façons Simples d’Écrire Plus Rapidement + Bonus,https://blog.captainmarketing.io/ecrire-rapidement/,Stéphane Truphème,published and emailed,2024-08-25T15:29:07.000Z,2024-11-05T14:37:38.000Z,2024-09-09T08:24:47.000Z,false,"Astuces Actionnables, Travailler en Liberté 🕺🏻",Public,All subscribers,Captain Marketing,15,7,1,0,0,,
66d34971947cf100010a9cc6,Newsletter Versus Linkedin Newsletter : Who is the Winner 🏅,https://blog.captainmarketing.io/newsletter-linkedin-newsletter/,Stéphane Truphème,published and emailed,2024-08-31T16:48:49.000Z,2025-05-13T14:14:23.000Z,2024-09-01T10:58:04.000Z,false,"Génération d'audience, Génération de Leads",Public,All subscribers,Captain Marketing,14,6,2,0,0,,
66b9fb6a9516b70001a42f9e,Devine quel est ton plus gros concurrent ?,https://blog.captainmarketing.io/inaction-client/,Stéphane Truphème,published and emailed,2024-08-12T12:09:14.000Z,2024-10-06T12:22:45.000Z,2024-08-21T07:46:24.000Z,false,Astuces Actionnables,Public,All subscribers,Captain Marketing,14,6,1,0,0,,
66b4965fb5ba9b000103242e,Video Sales Letter : Un outil puissant pour booster tes ventes ou tes RDV,https://blog.captainmarketing.io/video-sales-letter/,Stéphane Truphème,published and emailed,2024-08-08T09:56:47.000Z,2025-04-24T06:43:37.000Z,2024-08-08T11:10:20.000Z,false,"Tunnel de Vente, Génération de Leads",Public,All subscribers,Captain Marketing,14,6,0,1,0,,
66967d73b56538000104d0d0,Comment Réussir le Webinaire Parfait ?,https://blog.captainmarketing.io/webinaire/,Stéphane Truphème,published and emailed,2024-07-16T14:02:27.000Z,2024-10-06T12:22:05.000Z,2024-07-16T14:49:45.000Z,false,"Tunnel de Vente, Génération de Leads",Public,All subscribers,Captain Marketing,14,6,1,0,0,,
667d855262a73f00016efb95,Build in Public : Définition & Avantages,https://blog.captainmarketing.io/build-in-public/,Stéphane Truphème,published and emailed,2024-06-27T15:29:22.000Z,2025-04-24T06:39:40.000Z,2024-06-30T16:03:20.000Z,false,Travailler en Liberté 🕺🏻,Public,All subscribers,Captain Marketing,13,8,1,0,0,,
664239246ecc450001e1cb35,Tunnel de vente : l'arme absolue pour vendre plus 🏋️‍♀️,https://blog.captainmarketing.io/tunnel-de-vente/,Stéphane Truphème,published and emailed,2024-05-13T16:00:36.000Z,2024-10-06T12:21:49.000Z,2024-06-23T16:49:57.000Z,false,Tunnel de Vente,Public,All subscribers,Captain Marketing,13,5,1,0,0,,
6665a0695f812d0001e570be,Tripwire : l'Offre Marketing Irrésistible,https://blog.captainmarketing.io/tripwire/,Stéphane Truphème,published and emailed,2024-06-09T12:30:33.000Z,2024-09-01T11:05:50.000Z,2024-06-09T16:51:53.000Z,false,"Tunnel de Vente, Conversion Marketing",Public,All subscribers,Captain Marketing,13,4,0,0,0,,
665d5afbbc12a000010a9a62,L'Art de la Persuasion : Comment Transformer Ton Marketing avec les 3 Lois de Tyler Cowen ?,https://blog.captainmarketing.io/lart-de-la-persuation/,Stéphane Truphème,published and emailed,2024-06-03T05:56:11.000Z,2025-02-11T12:42:48.000Z,2024-06-03T06:19:18.000Z,false,"Stratégie Marketing, Génération d'audience",Public,All subscribers,Captain Marketing,12,7,1,0,0,,
664fa9cfc8efa10001dcbe88,Lead Magnet : un concept fondamental pour construire une base d’emails marketing,https://blog.captainmarketing.io/lead-magnet/,Stéphane Truphème,published and emailed,2024-05-23T20:40:47.000Z,2024-08-08T11:23:11.000Z,2024-05-24T08:11:24.000Z,false,"Génération de Leads, Tunnel de Vente",Public,All subscribers,Captain Marketing,12,6,1,0,0,,
664607d349fcfc0001774c6c,Psychological Moonshots,https://blog.captainmarketing.io/psychological-moonshots/,Stéphane Truphème,published and emailed,2024-05-16T13:19:15.000Z,2024-08-08T11:22:32.000Z,2024-05-16T13:39:27.000Z,false,"Astuces Actionnables, Génération de Leads",Public,All subscribers,Captain Marketing,12,7,0,0,0,,
64612d8f5e75c80001caf768,Intent Data & Buying Trigger [Le Guide Ultime],https://blog.captainmarketing.io/intent-data/,Stéphane Truphème,published and emailed,2023-05-14T18:50:55.000Z,2024-05-09T16:37:22.000Z,2024-05-09T06:00:00.000Z,false,"Génération de Leads, Stratégie Marketing",Public,All subscribers,Captain Marketing,7,3,1,1,0,,
6404539d0a9e01003d3cd8c7,Comment Rendre Vos Contenus Irrésistibles avec le Dimensionnement [Facilement & sans ChatGPT] ?,https://blog.captainmarketing.io/contenus-percutants/,Stéphane Truphème,published and emailed,2023-03-05T08:32:29.000Z,2024-05-07T18:52:36.000Z,2024-05-07T09:25:00.000Z,false,"Génération d'audience, Astuces Actionnables",Public,All subscribers,Captain Marketing,1,1,0,0,0,,
66360a9437e0be00019822d0,Ranch-style SEO : la tactique SEO pour contrer les contenus IA,https://blog.captainmarketing.io/ranch-style-seo/,Stéphane Truphème,published and emailed,2024-05-04T10:14:44.000Z,2024-09-01T11:06:29.000Z,2024-05-04T10:50:29.000Z,false,"Génération d'audience, IA Marketing",Public,All subscribers,Captain Marketing,12,6,1,0,0,,
6457c3df7ee83700017e9e43,Job To Be Done : Définition,https://blog.captainmarketing.io/job-to-be-done/,Stéphane Truphème,published only,2023-05-07T15:29:35.000Z,2026-04-09T06:32:24.000Z,2024-05-03T15:57:00.000Z,false,Persona Marketing,Public,,,,,,0,0,,
653a2374f903ec00011917e1,Atteins tes Objectifs Facilement avec une Méthode Fiable : “Objectifs d’Entrée - Objectifs de Sortie”,https://blog.captainmarketing.io/atteindre-ses-objectifs/,Stéphane Truphème,published and emailed,2023-10-26T08:29:40.000Z,2024-05-03T16:11:02.000Z,2024-05-03T15:37:00.000Z,false,"Astuces Actionnables, Travailler en Liberté 🕺🏻",Public,All subscribers,Captain Marketing,9,6,2,0,0,,
63bebc7efa1ce1003d97ac23,Des 4P aux 4C aux 4M : réenchantez votre marketing mix,https://blog.captainmarketing.io/des-4p-aux-4c-aux-4m-reenchantez-votre-marketing/,Stéphane Truphème,published only,2018-01-25T16:29:32.000Z,2024-05-09T06:34:50.000Z,2024-05-03T11:29:00.000Z,false,"Stratégie Marketing, Génération de Leads",Public,,,,,,0,0,,
63bebc7efa1ce1003d97abdc,Conversion Web : le framework LIFT ✈️,https://blog.captainmarketing.io/conversion-web/,Stéphane Truphème,published only,2021-10-11T20:07:30.000Z,2024-05-02T21:18:05.000Z,2024-05-01T15:07:00.000Z,false,"Conversion Marketing, Génération de Leads",Public,,,,,,0,0,,
6629f7c7e05f130001500cfe,Preuve Sociale : rien n'est plus puissant en marketing,https://blog.captainmarketing.io/preuve-sociale/,Stéphane Truphème,published only,2024-04-25T06:27:19.000Z,2024-07-16T14:48:53.000Z,2024-04-28T17:12:03.000Z,false,"Astuces Actionnables, Stratégie Marketing",Public,,,,,,0,0,,
6429cdb41db104003dca64ec,La Méthode PAS en copywriting,https://blog.captainmarketing.io/formule-pas-copywriting/,Stéphane Truphème,published only,2023-04-02T18:47:16.000Z,2024-05-02T21:18:33.000Z,2024-04-28T09:51:49.000Z,false,"Astuces Actionnables, Génération de Leads",Public,,,,,,0,0,,
66253185d58ac2000140b39c,Comment Utiliser la Théorie des Attentes de Vroom en Marketing?,https://blog.captainmarketing.io/theorie-attentes-vroom/,Stéphane Truphème,published and emailed,2024-04-21T15:32:21.000Z,2024-07-16T14:48:40.000Z,2024-04-21T16:08:31.000Z,false,"Astuces Actionnables, Conversion Marketing",Public,All subscribers,Captain Marketing,12,4,1,0,0,,
66094a66dc37b90001d3fe52,Framework PASTOR ou l’Art de la Persuasion,https://blog.captainmarketing.io/framework-pastor/,Stéphane Truphème,published and emailed,2024-03-31T11:35:02.000Z,2024-05-09T16:56:55.000Z,2024-03-31T16:01:02.000Z,false,"Conversion Marketing, Astuces Actionnables",Public,All subscribers,Captain Marketing,12,5,1,0,0,,
63bebc7efa1ce1003d97abf6,Refondre sa Home Page : Le Guide Ultime [+ Template],https://blog.captainmarketing.io/refonte-home-page/,Stéphane Truphème,published only,2019-06-24T09:44:20.000Z,2024-04-13T13:17:15.000Z,2024-03-31T09:44:00.000Z,false,Stratégie Marketing,Public,,,,,,0,0,,
65ff0c82a1445d0001f59747,Bikeshedding = Fléau Marketing,https://blog.captainmarketing.io/bikeshedding/,Stéphane Truphème,published and emailed,2024-03-23T17:08:18.000Z,2024-12-31T17:45:38.000Z,2024-03-24T17:46:21.000Z,false,"Astuces Actionnables, Persona Marketing",Public,All subscribers,Captain Marketing,12,4,1,0,0,,
6418bd31318848003daaa1ad,Funnel Marketing [Le Guide Ultime 2024],https://blog.captainmarketing.io/funnel-marketing/,Stéphane Truphème,published and emailed,2023-03-20T20:08:17.000Z,2024-04-13T13:18:13.000Z,2024-03-21T12:36:00.000Z,false,"Stratégie Marketing, Génération de Leads",Public,All subscribers,Captain Marketing,5,3,1,0,0,,
65ec2f22a837eb000129cc07,Livre marketing : La Sélection pour Devenir une Brute en Marketing,https://blog.captainmarketing.io/livre-marketing/,Stéphane Truphème,published and emailed,2024-03-09T09:42:58.000Z,2024-05-09T16:56:01.000Z,2024-03-11T19:37:11.000Z,false,"Astuces Actionnables, Travailler en Liberté 🕺🏻",Public,All subscribers,Captain Marketing,12,6,1,0,0,,
63bebc7efa1ce1003d97abec,Smarketing : Comment Rapprocher Concrètement le Marketing des Ventes en 2024 ?,https://blog.captainmarketing.io/smarketing/,Stéphane Truphème,published only,2020-03-01T09:34:06.000Z,2024-03-03T14:46:10.000Z,2024-03-03T09:34:00.000Z,false,Stratégie Marketing,Public,,,,,,0,0,,
65db621453b44a0001ed8854,Comment Construire un Second Cerveau ?,https://blog.captainmarketing.io/second-cerveau/,Stéphane Truphème,published and emailed,2024-02-25T15:51:48.000Z,2024-04-21T16:38:24.000Z,2024-02-25T16:32:17.000Z,false,"Travailler en Liberté 🕺🏻, Astuces Actionnables",Public,All subscribers,Captain Marketing,12,5,1,1,0,,
63bebc7efa1ce1003d97abd9,Outbound Sales : Le Guide Ultime 2024,https://blog.captainmarketing.io/outbound-sales/,Stéphane Truphème,published only,2022-03-07T17:09:02.000Z,2024-02-17T09:27:04.000Z,2024-02-17T09:09:00.000Z,false,"Conversion Marketing, Génération de Leads",Public,,,,,,0,0,,
65c9d3016de50c000134aa17,Comment Optimiser Ton Taux de Délivrabilité ?,https://blog.captainmarketing.io/taux-de-delivrabilite/,Stéphane Truphème,published and emailed,2024-02-12T08:12:49.000Z,2024-04-21T16:37:55.000Z,2024-02-14T18:03:28.000Z,false,Astuces Actionnables,Public,All subscribers,Captain Marketing,12,4,2,0,0,,
63bebc7efa1ce1003d97abe1,Growth Marketing : la Roadmap Marketing B2B Ultime pour 2024,https://blog.captainmarketing.io/growth-marketing-strategie/,Stéphane Truphème,published only,2021-01-05T11:47:41.000Z,2024-01-28T13:31:41.000Z,2024-01-28T12:00:00.000Z,false,Stratégie Marketing,Public,,,,,,1,0,,
65a4ee040bba4900011e7024,100+ Idées Pour Tes Prochains Posts,https://blog.captainmarketing.io/idees-posts-medias-sociaux/,Stéphane Truphème,published and emailed,2024-01-15T08:34:12.000Z,2024-04-21T16:37:12.000Z,2024-01-23T20:00:50.000Z,false,Astuces Actionnables,Public,All subscribers,Captain Marketing,11,5,2,0,0,,
659966980bba4900011e6fa5,Méthode RICE : Un Scoring pour Choisir Facilement Tes Priorités (+ Bonus),https://blog.captainmarketing.io/methode-rice/,Stéphane Truphème,published and emailed,2024-01-06T14:41:28.000Z,2024-03-21T17:14:48.000Z,2024-01-06T15:47:32.000Z,false,"Astuces Actionnables, Conversion Marketing",Public,All subscribers,Captain Marketing,10,6,1,0,0,,
641f4bf0009e10003dec7dd6,Marketing Agile [Le PlayBook 2024],https://blog.captainmarketing.io/marketing-agile/,Stéphane Truphème,published and emailed,2023-03-25T19:30:56.000Z,2024-01-06T16:49:17.000Z,2024-01-06T08:07:00.000Z,false,"Stratégie Marketing, inbound-marketing",Public,All subscribers,Captain Marketing,7,3,2,0,0,,
65800ab00bba4900011e6ecd,Storytelling : Le Guide Complet Pour 2024,https://blog.captainmarketing.io/storytelling/,Stéphane Truphème,published and emailed,2023-12-18T09:02:40.000Z,2024-03-21T17:14:26.000Z,2023-12-18T12:52:18.000Z,false,"Génération d'audience, Stratégie Marketing",Public,All subscribers,Captain Marketing,10,5,1,0,0,,
64a001bef482110001dc83d6,IA Marketing : Le Guide Ultime 2024,https://blog.captainmarketing.io/ia-marketing/,Stéphane Truphème,published only,2023-07-01T10:36:46.000Z,2024-04-13T13:19:59.000Z,2023-12-13T15:15:00.000Z,false,IA Marketing,Public,,,,,,1,0,,
63bebc7efa1ce1003d97abf4,Inbound Sales : Comment Booster vos Ventes Efficacement ?,https://blog.captainmarketing.io/inbound-sales/,Stéphane Truphème,published and emailed,2019-09-15T21:42:07.000Z,2024-02-17T09:12:39.000Z,2023-12-09T07:00:00.000Z,false,"Stratégie Marketing, Génération de Leads, inbound-marketing",Public,All subscribers,Captain Marketing,8,1,2,0,0,,
656c9c92b111f20001527de9,Positionnement Marketing : Comment Accélérer Tes Ventes Facilement ?,https://blog.captainmarketing.io/positionnement-marketing/,Stéphane Truphème,published and emailed,2023-12-03T15:19:46.000Z,2024-05-12T18:40:46.000Z,2023-12-03T17:39:08.000Z,false,Stratégie Marketing,Public,All subscribers,Captain Marketing,10,4,1,0,0,,
642f12bf4d8ba0003d1e963b,Comment Surprendre Tes Clients avec un Freebie Marketing ?,https://blog.captainmarketing.io/freebie-marketing/,Stéphane Truphème,published and emailed,2023-04-06T18:43:11.000Z,2024-02-25T16:33:31.000Z,2023-11-27T20:52:00.000Z,false,"Astuces Actionnables, Conversion Marketing",Public,All subscribers,Captain Marketing,10,5,1,0,0,,
652ed6bd2c868300015de12e,Job To Be Done : le Framework pour Dépasser tes Résultats,https://blog.captainmarketing.io/job-to-be-done-framework/,Stéphane Truphème,published and emailed,2023-10-17T18:47:25.000Z,2024-12-31T17:46:31.000Z,2023-10-18T17:18:23.000Z,false,Persona Marketing,Public,All subscribers,Captain Marketing,9,5,1,0,0,,
652692a4d7725300016db4d2,La Pensée Latérale : une Méthode Simple pour Résoudre tes Problèmes & Devenir Créatif,https://blog.captainmarketing.io/pensee-laterale/,Stéphane Truphème,published and emailed,2023-10-11T12:18:44.000Z,2024-02-27T07:51:27.000Z,2023-10-11T13:33:48.000Z,false,"Stratégie Marketing, Astuces Actionnables",Public,All subscribers,Captain Marketing,9,5,0,0,0,,
651ac99782d5040001e8adbc,Comment Optimiser Ta Présence sur les Médias Sociaux ?,https://blog.captainmarketing.io/optimiser-presence-medias-sociaux/,Stéphane Truphème,published and emailed,2023-10-02T13:45:59.000Z,2023-12-13T14:21:59.000Z,2023-10-02T15:09:46.000Z,false,"Stratégie Marketing, Astuces Actionnables",Public,All subscribers,Captain Marketing,8,4,1,0,0,,
64fafda394d10d0001926d65,L’Avenir du Marketing 👀,https://blog.captainmarketing.io/avenir-marketing/,Stéphane Truphème,published and emailed,2023-09-08T10:55:31.000Z,2023-12-04T19:37:28.000Z,2023-09-08T12:10:29.000Z,false,Stratégie Marketing,Public,All subscribers,Captain Marketing,8,5,2,0,0,,
63bebc7efa1ce1003d97abea,Délivrabilité des Emails Marketing : Comment Multiplier par 3 vos Taux d'Ouverture Facilement ? [+ 21 Outils Bonus],https://blog.captainmarketing.io/delivrabilite-emails/,Stéphane Truphème,published only,2020-04-02T21:19:39.000Z,2023-11-25T09:42:06.000Z,2023-08-21T15:19:00.000Z,false,Stratégie Marketing,Public,,,,,,0,0,,
64e32d56e10adc00019f9ac8,6 Erreurs Marketing Fréquentes (et comment les éviter simplement),https://blog.captainmarketing.io/erreurs-marketing/,Stéphane Truphème,published and emailed,2023-08-21T09:24:38.000Z,2023-10-18T17:28:14.000Z,2023-08-21T09:39:29.000Z,false,"Astuces Actionnables, Conversion Marketing",Public,All subscribers,Captain Marketing,8,5,1,0,0,,
64352f3cb1f029004d46d18a,Formations Chat GPT : 13+ Formations pour Booster Votre Productivité [& Vos Contenus] avec Chat GPT Sans Vous Ruiner + Bonus,https://blog.captainmarketing.io/formation-chatgpt/,Stéphane Truphème,published and emailed,2023-04-11T09:58:20.000Z,2024-05-13T17:20:45.000Z,2023-08-19T09:40:00.000Z,false,IA Marketing,Public,All subscribers,Captain Marketing,5,3,2,2,0,,
64db8758e10adc00019f99d2,Organise Ta Vie Numérique Afin d’Accroître Tes Chances de Succès 🕺🏻,https://blog.captainmarketing.io/vie-numerique-succes/,Stéphane Truphème,published and emailed,2023-08-15T14:10:32.000Z,2023-12-04T19:37:10.000Z,2023-08-15T14:52:51.000Z,false,Travailler en Liberté 🕺🏻,Public,All subscribers,Captain Marketing,8,4,1,0,0,,
648236fe438f2f0001f4853e,3 Conseils Pour Dompter ChatGPT & Devenir un Prompteur Fou 😜,https://blog.captainmarketing.io/prompt-chatgpt-optimise/,Stéphane Truphème,published and emailed,2023-06-08T20:15:58.000Z,2023-10-18T17:28:35.000Z,2023-08-01T06:09:00.000Z,false,"IA Marketing, Astuces Actionnables",Public,All subscribers,Captain Marketing,7,3,1,0,0,,
64b78618c06ec60001d5080a,IA SEO [ChatGPT vs Bard vs Semrush : Le Guide Ultime + Prompts],https://blog.captainmarketing.io/ia-seo/,Stéphane Truphème,published and emailed,2023-07-19T06:43:36.000Z,2023-10-09T15:19:35.000Z,2023-07-20T09:43:20.000Z,false,IA Marketing,Public,All subscribers,Captain Marketing,8,4,0,0,0,,
64b2710bdcfd10000187be6b,Le Framework 30-30-30 Pour Cracker le Cerveau de Tes Clients 🧠,https://blog.captainmarketing.io/framework-30-30-30/,Stéphane Truphème,published and emailed,2023-07-15T10:12:27.000Z,2023-07-17T10:47:41.000Z,2023-07-17T10:47:42.000Z,false,"Persona Marketing, Astuces Actionnables",Public,All subscribers,Captain Marketing,8,2,1,0,0,,
63bebc7efa1ce1003d97abf1,Copywriting & Storytelling [le Guide Ultime],https://blog.captainmarketing.io/copywriting-storytelling/,Stéphane Truphème,published only,2019-11-19T11:53:43.000Z,2024-02-21T09:19:41.000Z,2023-07-13T10:53:00.000Z,false,"Stratégie Marketing, Conversion Marketing",Public,,,,,,1,0,,
646751d22ae21c0001d18c70,Générer de la croissance a plus de valeur que réduire les coûts 🧠,https://blog.captainmarketing.io/croissance-couts/,Stéphane Truphème,published and emailed,2023-05-19T10:39:14.000Z,2023-07-04T18:27:55.000Z,2023-07-04T18:27:55.000Z,false,Astuces Actionnables,Public,All subscribers,Captain Marketing,7,2,1,0,0,,
64a0381bf482110001dc841b,IA Symbolique & IA Générative : Quelles Sont les Différences ?,https://blog.captainmarketing.io/ia-symbolique-ia-generative/,Stéphane Truphème,published only,2023-07-01T14:28:43.000Z,2023-07-04T14:20:14.000Z,2023-07-01T14:40:35.000Z,false,IA Marketing,Public,,,,,,0,0,,
6499c39f6a744700010b1312,Comment Utiliser l’IA Dans Sa Stratégie de Content Marketing ?,https://blog.captainmarketing.io/ia-content-marketing/,Stéphane Truphème,published only,2023-06-26T16:58:07.000Z,2024-04-13T13:21:32.000Z,2023-07-01T14:23:24.000Z,false,IA Marketing,Public,,,,,,0,0,,
64954a726a744700010b12c8,Comment les Marketeurs utilisent-ils l’IA Marketing?,https://blog.captainmarketing.io/ia-marketing-usages/,Stéphane Truphème,published only,2023-06-23T07:32:02.000Z,2023-07-04T14:21:22.000Z,2023-07-01T14:08:55.000Z,false,IA Marketing,Public,,,,,,0,0,,
649eac49f482110001dc8387,Comment rester visible dans un monde inondé de “contenus IA”?,https://blog.captainmarketing.io/contenus-ia-visible/,Stéphane Truphème,published only,2023-06-30T10:19:53.000Z,2023-07-01T14:02:21.000Z,2023-07-01T13:31:53.000Z,false,IA Marketing,Public,,,,,,0,0,,
649c4e796b114f000167efb6,Comment Se Différencier sur un Marché Saturé ?,https://blog.captainmarketing.io/positionnement-ocean-rouge/,Stéphane Truphème,published and emailed,2023-06-28T15:15:05.000Z,2024-05-12T18:42:02.000Z,2023-06-29T14:17:24.000Z,false,"Stratégie Marketing, Génération de Leads",Public,All subscribers,Captain Marketing,7,3,1,0,0,,
642fc6784d8ba0003d1e9685,Proposition de Valeur : Une Formule Simple Pour l'Optimiser [avec ou sans ChatGPT],https://blog.captainmarketing.io/proposition-valeur-exemple/,Stéphane Truphème,published and emailed,2023-04-07T07:30:00.000Z,2024-04-13T15:39:21.000Z,2023-06-06T06:19:55.000Z,false,"Astuces Actionnables, Génération de Leads",Public,All subscribers,Captain Marketing,7,3,2,0,0,,
646e4bfb5aa6c40001b46101,Qu'est-ce que le Time To Value et comment le mesurer ?,https://blog.captainmarketing.io/time-to-value-definition/,Stéphane Truphème,published only,2023-05-24T17:40:11.000Z,2025-04-24T06:46:36.000Z,2023-05-24T19:08:37.000Z,false,"Astuces Actionnables, Conversion Marketing",Public,,,,,,0,0,,
64282c691db104003dca648b,Time To Value : Comment Accélérer l'Engagement Client ?,https://blog.captainmarketing.io/time-to-value/,Stéphane Truphème,published and emailed,2023-04-01T13:06:49.000Z,2023-12-03T12:57:58.000Z,2023-05-15T14:31:00.000Z,false,"Astuces Actionnables, Conversion Marketing",Public,All subscribers,Captain Marketing,4,3,2,1,0,,
6453bf42e4085100019a68ea,Marketing Mix : Des 4P aux 4M - Le Guide Ultime ✨,https://blog.captainmarketing.io/marketing-mix/,Stéphane Truphème,published and emailed,2023-05-04T14:20:50.000Z,2024-05-14T09:21:11.000Z,2023-05-05T08:44:39.000Z,false,Stratégie Marketing,Public,All subscribers,Captain Marketing,5,4,1,1,0,,
6447d5720f5a9b003df3c693,Le SEO s'applique-t-il à ChatGPT ?,https://blog.captainmarketing.io/seo-chatgpt/,Stéphane Truphème,published and emailed,2023-04-25T13:28:18.000Z,2023-05-12T08:26:36.000Z,2023-04-25T15:54:07.000Z,false,"IA Marketing, Stratégie Marketing",Public,All subscribers,Captain Marketing,5,3,1,0,0,,
643c2789bb52e0003dc93b77,Quelle est l'Erreur Marketing La Plus Répandue & Comment l'Éviter ?,https://blog.captainmarketing.io/erreur-marketing/,Stéphane Truphème,published and emailed,2023-04-16T16:51:21.000Z,2023-05-12T08:26:22.000Z,2023-04-18T13:26:11.000Z,false,"Astuces Actionnables, Stratégie Marketing",Public,All subscribers,Captain Marketing,5,3,1,0,0,,
64161f58318848003daaa0e8,Tout Comprendre des Communautés Web3 & Se Préparer à la Prochaine Disruption,https://blog.captainmarketing.io/communaute-web3/,Stéphane Truphème,published and emailed,2023-03-18T20:30:16.000Z,2023-04-29T06:51:40.000Z,2023-03-27T08:53:24.000Z,false,Web3,Public,All subscribers,Captain Marketing,3,3,1,0,0,,
6408a7c378ca7d003db6c6b7,O.P.R. : La Formule pour Créer des Contenus Persuasifs &  Booster tes Taux de Conversion (Sans ChatGPT),https://blog.captainmarketing.io/contenus-persuasifs/,Stéphane Truphème,published and emailed,2023-03-08T15:20:35.000Z,2023-04-29T06:51:08.000Z,2023-03-22T15:13:09.000Z,false,"Astuces Actionnables, Conversion Marketing, IA Marketing",Public,All subscribers,Captain Marketing,3,2,1,0,0,,
6408fa8878ca7d003db6c75c,Comment Booster les Taux d’Ouverture de Vos Emails Avec ChatGPT ?,https://blog.captainmarketing.io/chatgpt-objets-email/,Stéphane Truphème,published and emailed,2023-03-08T21:13:44.000Z,2023-04-26T20:27:44.000Z,2023-03-15T19:49:21.000Z,false,"Astuces Actionnables, Génération de Leads, IA Marketing",Public,All subscribers,Captain Marketing,2,1,0,0,0,,
